"dba_name","zip","matched_name","rating","price_level","user_ratings_total","business_status","place_id","address","types"
"mc donald's #6310",60638,"McDonald's",3.6,1.0,1965.0,"OPERATIONAL","ChIJZRCsl3AxDogRWuvjfo4OgKw","4704 S Cicero Ave, Chicago, IL 60638, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mc donald's 6039",60634,"McDonald's",3.6,1.0,1391.0,"OPERATIONAL","ChIJ30sBfnrLD4gRjRDHHe5MTQw","2754 N Narragansett Ave, Chicago, IL 60639, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mc donald's restaurant",60647,"McDonald's",3.8,1.0,1832.0,"OPERATIONAL","ChIJZXTk3XDND4gRmshIvTFb2sA","2707 N Milwaukee Ave, Chicago, IL 60647, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mc donald's restaurant",60619,"McDonald's",3.3,1.0,2331.0,"OPERATIONAL","ChIJG1XQ-VUvDogRE4L509rJB3g","29 E 87th St, Chicago, IL 60619, United States","['cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
"mc donald's restaurant",60636,"McDonald's",3.3,1.0,1850.0,"OPERATIONAL","ChIJj918iMwvDogRUDmZAqAI1Ps","6515 S Western Ave, Chicago, IL 60636, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"mc donalds",60641,"McDonald's",3.8,1.0,1376.0,"OPERATIONAL","ChIJi2nmmlrMD4gRpAllYuRJ1OM","3548 N Cicero Ave, Chicago, IL 60641, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"mc donalds",60628,"McDonald's",3.3,1.0,2066.0,"OPERATIONAL","ChIJ-1TsGJAmDogRf6vyi-pS5O0","600 E 115th St, Chicago, IL 60628, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mc donalds",60625,"McDonald's",3.7,1.0,1863.0,"OPERATIONAL","ChIJ_zyykQTSD4gRNW73IRpPJoE","4844 N Lincoln Ave, Chicago, IL 60625, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mc donalds",60619,"McDonald's",3.3,1.0,2331.0,"OPERATIONAL","ChIJG1XQ-VUvDogRE4L509rJB3g","29 E 87th St, Chicago, IL 60619, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mc donalds restaurant",60645,"McDonald's",3.6,1.0,1231.0,"OPERATIONAL","ChIJS2J19NDRD4gRjtlNL_LGGR4","6900 N Western Ave, Chicago, IL 60645, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mc mexican grill llc",60630,"FIESTA MC MEXICAN GRILL",4.2,1.0,297.0,"OPERATIONAL","ChIJb2Dng6zOD4gRcgle0FFqmok","5540 N Milwaukee Ave #1227, Chicago, IL 60630, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mccb",60616,"MCCB Chicago",4.5,2,1115,"OPERATIONAL","ChIJ-_3liGEsDogR5zjWpg2fFAc","2138 S Archer Ave, Chicago, IL 60616, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"mccormick & schmick's seafood restaurant",60601,"McCormick & Schmick's Seafood & Steaks",4.2,3,1768,"OPERATIONAL","ChIJ9wz9v68sDogRaFBaY1O8wk8","1 E Wacker Dr, Chicago, IL 60601, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald",60614,"McDonald's",3.7,1,1946,"OPERATIONAL","ChIJJX6jUgXTD4gRIOJTKiQVhB0","2635 N Clark St, Chicago, IL 60614, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60604,"McDonald's",4.1,1,209,"OPERATIONAL","ChIJ0x_qkDQtDogRBMEwiRccp90","111 W Jackson Blvd, Chicago, IL 60604, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60666,"McDonald's",2.7,1,261,"OPERATIONAL","ChIJCZGrpse1D4gRSF17SpKJGZI","Term 3 Conc L International Airport, Chicago, IL 60666, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60607,"McDonald's",3.7,1,2183,"OPERATIONAL","ChIJZay3GCYtDogRPVf-ERj2CpU","1380 W Lake St, Chicago, IL 60607, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60619,"McDonald's",3.3,1,2331,"OPERATIONAL","ChIJG1XQ-VUvDogRE4L509rJB3g","29 E 87th St, Chicago, IL 60619, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's",60609,"McDonald's",3.6,1,1975,"OPERATIONAL","ChIJjeoeiXwuDogRmWqUKW0nehc","1454 W 47th St, Chicago, IL 60609, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60643,"McDonald's",3.5,1,1168,"OPERATIONAL","ChIJaRBbwnMlDogRwCBYKUGSgJc","1637 W 95th St, Chicago, IL 60643, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's",60608,"McDonald's",3.5,1,2027,"OPERATIONAL","ChIJ9fWZ_gAtDogRLM8RDzdCphE","1664 S Blue Island Ave, Chicago, IL 60608, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60614,"McDonald's",3.7,1,1946,"OPERATIONAL","ChIJJX6jUgXTD4gRIOJTKiQVhB0","2635 N Clark St, Chicago, IL 60614, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's",60603,"McDonald's",3.8,1,1372,"OPERATIONAL","ChIJ20Zcob4sDogRCwk4lHxkWJ8","180 W Adams St, Chicago, IL 60603, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60647,"McDonald's",3.8,1,1832,"OPERATIONAL","ChIJZXTk3XDND4gRmshIvTFb2sA","2707 N Milwaukee Ave, Chicago, IL 60647, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60622,"McDonald's",3.6,1,2002,"OPERATIONAL","ChIJb8aEUTUtDogRkWVRiYODk0w","2005 W Chicago Ave, Chicago, IL 60622, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60601,"McDonald's",3.7,1,869,"OPERATIONAL","ChIJBSQomLAsDogRE1UaAINlunM","203 N La Salle Dr, Chicago, IL 60601, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's",60616,"McDonald's",3.4,1,2859,"OPERATIONAL","ChIJa5YQhF0sDogRJ-64ouG0Pyk","2525 S Martin Luther King Dr, Chicago, IL 60616, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60606,"McDonald's",3.8,1,4568,"OPERATIONAL","ChIJ24q4qLMsDogRkwzJD2maZcw","600 N Clark St, Chicago, IL 60610, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60612,"McDonald's",3.3,1,1979,"OPERATIONAL","ChIJyXK6mEQtDogRtc_LxWLsjBY","23 N Western Ave, Chicago, IL 60612, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's",60603,"McDonald's",3.8,1,1372,"OPERATIONAL","ChIJ20Zcob4sDogRCwk4lHxkWJ8","180 W Adams St, Chicago, IL 60603, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's",60616,"McDonald's",3.4,1,2859,"OPERATIONAL","ChIJa5YQhF0sDogRJ-64ouG0Pyk","2525 S Martin Luther King Dr, Chicago, IL 60616, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"mcdonald's",60639,"McDonald's",3.8,1,2278,"OPERATIONAL","ChIJZ5nMCCfND4gR6LGjGvo10S4","4338 W North Ave, Chicago, IL 60639, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60608,"McDonald's",3.5,1,2027,"OPERATIONAL","ChIJ9fWZ_gAtDogRLM8RDzdCphE","1664 S Blue Island Ave, Chicago, IL 60608, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's",60616,"McDonald's",3.4,1,2859,"OPERATIONAL","ChIJa5YQhF0sDogRJ-64ouG0Pyk","2525 S Martin Luther King Dr, Chicago, IL 60616, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's",60623,"McDonald's",3.7,1,1393,"OPERATIONAL","ChIJXTWLI0wyDogRIVcdqyfttJ8","4334 W 26th St, Chicago, IL 60623, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60657,"McDonald's",3.8,1,1576,"OPERATIONAL","ChIJHdDUnPfSD4gRk1MPhW-kqqI","2834 N Ashland Ave, Chicago, IL 60657, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's",60632,"McDonald's",3.6,1,2381,"OPERATIONAL","ChIJFRe8FPstDogRDmWvccThc-U","3867 S Archer Ave, Chicago, IL 60632, United States","['cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60619,"McDonald's",3.3,1,2331,"OPERATIONAL","ChIJG1XQ-VUvDogRE4L509rJB3g","29 E 87th St, Chicago, IL 60619, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's",60608,"McDonald's",3.5,1,2027,"OPERATIONAL","ChIJ9fWZ_gAtDogRLM8RDzdCphE","1664 S Blue Island Ave, Chicago, IL 60608, United States","['cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60624,"McDonald's",3.1,1,1830,"OPERATIONAL","ChIJx-dzMIUyDogRCqWr0sslnEQ","3200 W Roosevelt Rd, Chicago, IL 60624, United States","['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
"mcdonald's",60647,"McDonald's",3.8,1,1832,"OPERATIONAL","ChIJZXTk3XDND4gRmshIvTFb2sA","2707 N Milwaukee Ave, Chicago, IL 60647, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60613,"McDonald's",3.7,1,575,"OPERATIONAL","ChIJ2xVo2bLTD4gRfJsGQqHWg-Y","3610 N Clark St, Chicago, IL 60613, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"mcdonald's",60609,"McDonald's",3.6,1,1975,"OPERATIONAL","ChIJjeoeiXwuDogRmWqUKW0nehc","1454 W 47th St, Chicago, IL 60609, United States","['cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60656,"McDonald's",3.6,1,1413,"OPERATIONAL","ChIJiyvA7NDLD4gRNtBrNdM6V78","5022 N Harlem Ave, Harwood Heights, IL 60656, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's",60639,"McDonald's",3.8,1,2278,"OPERATIONAL","ChIJZ5nMCCfND4gR6LGjGvo10S4","4338 W North Ave, Chicago, IL 60639, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60630,"McDonald's",3.6,1,1677,"OPERATIONAL","ChIJ4QZeuxvMD4gRyscApg13-OQ","4946 N Milwaukee Ave, Chicago, IL 60630, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's",60660,"McDonald's",3.5,1,828,"OPERATIONAL","ChIJKVnHCb_RD4gRcVA5qtAhxO0","1831 W Devon Ave, Chicago, IL 60660, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60654,"McDonald's",3.8,1,4568,"OPERATIONAL","ChIJ24q4qLMsDogRkwzJD2maZcw","600 N Clark St, Chicago, IL 60610, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60636,"McDonald's",3.3,1,1850,"OPERATIONAL","ChIJj918iMwvDogRUDmZAqAI1Ps","6515 S Western Ave, Chicago, IL 60636, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60638,"McDonald's",3.6,1,1658,"OPERATIONAL","ChIJMW_meGkxDogRicRaFhpCTD4","6720 W Archer Ave, Chicago, IL 60638, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's",60611,"McDonald's",3.7,1,940,"OPERATIONAL","ChIJLz2nblUrDogRJ-QEnYcxbgU","645 N McClurg Ct, Chicago, IL 60611, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's",60636,"McDonald's",3.3,1,1850,"OPERATIONAL","ChIJj918iMwvDogRUDmZAqAI1Ps","6515 S Western Ave, Chicago, IL 60636, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60637,"McDonald's",3.1,1,2762,"OPERATIONAL","ChIJHwZ2gQIpDogR3uk0MU5kboI","6560 S Stony Island Ave, Chicago, IL 60637, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's",60626,"McDonald's",3.6,1,1658,"OPERATIONAL","ChIJ72tT-bnRD4gRPvMDaiK3r2Y","6740 N Clark St, Chicago, IL 60626, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60621,"McDonald's",3.1,1,2570,"OPERATIONAL","ChIJi1FloS8vDogRrpNg19iaQUA","6900 S Lafayette Ave, Chicago, IL 60621, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's",60615,"McDonald's",3.1,1,1754,"OPERATIONAL","ChIJRWorjHEpDogRdmUhHyXjAqo","5200 S Lake Park Ave, Chicago, IL 60615, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's",60628,"McDonald's",3.3,1,2066,"OPERATIONAL","ChIJ-1TsGJAmDogRf6vyi-pS5O0","600 E 115th St, Chicago, IL 60628, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's  restaurant",60608,"McDonald's",3.5,1,2027,"OPERATIONAL","ChIJ9fWZ_gAtDogRLM8RDzdCphE","1664 S Blue Island Ave, Chicago, IL 60608, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's # 22821",60666,"McDonald's",3.3,1,614,"OPERATIONAL","ChIJvU5WSJy2D4gRWYy72PIj55s","Concourse H/K Apex, Terminal 3, O'Hare, Chicago, IL 60666, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's #27672",60615,"McDonald's",3.1,1,1754,"OPERATIONAL","ChIJRWorjHEpDogRdmUhHyXjAqo","5200 S Lake Park Ave, Chicago, IL 60615, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's #29",60637,"McDonald's",3.1,1,2762,"OPERATIONAL","ChIJHwZ2gQIpDogR3uk0MU5kboI","6560 S Stony Island Ave, Chicago, IL 60637, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"mcdonald's #38631",60613,"McDonald's",3.7,1.0,575.0,"OPERATIONAL","ChIJ2xVo2bLTD4gRfJsGQqHWg-Y","3610 N Clark St, Chicago, IL 60613, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's #4305",60625,"McDonald's",3.7,1.0,1863.0,"OPERATIONAL","ChIJ_zyykQTSD4gRNW73IRpPJoE","4844 N Lincoln Ave, Chicago, IL 60625, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's #4308",60632,"McDonald's",3.4,1.0,1326.0,"OPERATIONAL","ChIJjUuMUVgvDogR7y1M_UsNDCA","2844 W 47th St, Chicago, IL 60632, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's #490",60655,"McDonald's",3.4,1.0,1214.0,"OPERATIONAL","ChIJ3ZAZM9I6DogRDykX7BgY8L4","10320 S Kedzie Ave, Chicago, IL 60655, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's #5813",60617,"McDonald's",3.5,1.0,1760.0,"OPERATIONAL","ChIJgzIf2mXYEYgRy0QFgNrwtWs","4047 E 106th St, Chicago, IL 60617, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's #7050",60653,"McDonald's",3.2,1.0,2105.0,"OPERATIONAL","ChIJH7o-0wssDogR29hQv5QzbvM","207 E 35th St, Chicago, IL 60653, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"mcdonald's #788",60622,"McDonald's",3.6,1.0,2002.0,"OPERATIONAL","ChIJb8aEUTUtDogRkWVRiYODk0w","2005 W Chicago Ave, Chicago, IL 60622, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonald's (t3 h9)",60666,"","","","","","","",""
"mcdonald's corporation",60666,"McDonald's",3.3,1.0,614.0,"OPERATIONAL","ChIJvU5WSJy2D4gRWYy72PIj55s","Concourse H/K Apex, Terminal 3, O'Hare, Chicago, IL 60666, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"mcdonald's restaurant",60628,"McDonald's",3.3,1.0,2066.0,"OPERATIONAL","ChIJ-1TsGJAmDogRf6vyi-pS5O0","600 E 115th St, Chicago, IL 60628, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonald's restaurant",60666,"McDonald's",3.3,1.0,614.0,"OPERATIONAL","ChIJvU5WSJy2D4gRWYy72PIj55s","Concourse H/K Apex, Terminal 3, O'Hare, Chicago, IL 60666, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"mcdonald's restaurant",60660,"McDonald's",3.5,1.0,1193.0,"OPERATIONAL","ChIJYQmulo_RD4gRUugaQAl3erk","5614 N Clark St, Chicago, IL 60660, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's restaurant",60656,"McDonald's",3.8,1.0,1385.0,"OPERATIONAL","ChIJ04ZywxXKD4gR36iPPVcT9cg","4550 N Cumberland Ave, Chicago, IL 60656, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's restaurant",60644,"McDonald's",3.2,1.0,1719.0,"OPERATIONAL","ChIJo-HKtD0zDogR9mYgEpB8t5A","5015 W Madison St, Chicago, IL 60644, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"mcdonald's restaurant",60651,"McDonald's",3.2,1.0,1425.0,"OPERATIONAL","ChIJv8wtozUzDogRZUFBxTyMGrw","5153 W Chicago Ave, Chicago, IL 60651, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald's restaurant",60646,"McDonald's",3.6,1.0,1338.0,"OPERATIONAL","ChIJQ76-bDLOD4gRI1nLwb8eCZU","3122 W Touhy Ave, Chicago, IL 60645, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonald?s 25088",60601,"McDonald's",3.8,1.0,313.0,"OPERATIONAL","ChIJZbmaRq8sDogRN6sw2tQpvys","233 N Michigan Ave, Chicago, IL 60601, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds",60640,"McDonald's",3.6,1.0,1525.0,"OPERATIONAL","ChIJBx3tN37RD4gRaH_jgUJh-4g","5130 N Sheridan Rd, Chicago, IL 60640, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonalds",60607,"McDonald's",4.1,1.0,2782.0,"OPERATIONAL","ChIJMbh4gdksDogRIJap-Eb3PWY","1035 W Randolph St, Chicago, IL 60607, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds",60666,"McDonald's",2.8,1.0,482.0,"OPERATIONAL","ChIJe43hdSe0D4gR4svgBHeQ-CU","Terminal 1 Concourse B, O'Hare Airport - Ord Term 1 Conc C, Concourse C, Chicago, IL 60666, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonalds",60619,"McDonald's",3.3,1.0,2331.0,"OPERATIONAL","ChIJG1XQ-VUvDogRE4L509rJB3g","29 E 87th St, Chicago, IL 60619, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds",60603,"McDonald's",3.8,1.0,1372.0,"OPERATIONAL","ChIJ20Zcob4sDogRCwk4lHxkWJ8","180 W Adams St, Chicago, IL 60603, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonalds",60660,"McDonald's",3.5,1.0,1193.0,"OPERATIONAL","ChIJYQmulo_RD4gRUugaQAl3erk","5614 N Clark St, Chicago, IL 60660, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds",60608,"McDonald's",3.6,1.0,975.0,"OPERATIONAL","ChIJW_qUWkYsDogRZyfRgKEeF8A","3020 S Halsted St, Chicago, IL 60608, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds",60639,"McDonald's",3.8,1.0,2278.0,"OPERATIONAL","ChIJZ5nMCCfND4gR6LGjGvo10S4","4338 W North Ave, Chicago, IL 60639, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"mcdonalds",60659,"McDonald's",3.7,1.0,1472.0,"OPERATIONAL","ChIJAbcLOxHOD4gR__vU7zZKGW0","3241 W Peterson Ave, Chicago, IL 60659, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonalds",60618,"McDonald's",3.7,1.0,1295.0,"OPERATIONAL","ChIJGb5ZQ3fSD4gR0t71F5fGGHI","2600 W Addison St, Chicago, IL 60618, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonalds",60641,"McDonald's",3.8,1.0,1376.0,"OPERATIONAL","ChIJi2nmmlrMD4gRpAllYuRJ1OM","3548 N Cicero Ave, Chicago, IL 60641, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonalds",60641,"McDonald's",3.8,1.0,1376.0,"OPERATIONAL","ChIJi2nmmlrMD4gRpAllYuRJ1OM","3548 N Cicero Ave, Chicago, IL 60641, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds",60625,"McDonald's",3.7,1.0,1863.0,"OPERATIONAL","ChIJ_zyykQTSD4gRNW73IRpPJoE","4844 N Lincoln Ave, Chicago, IL 60625, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonalds",60629,"McDonald's",3.8,1.0,1660.0,"OPERATIONAL","ChIJEyFgLE8wDogRoUOQQSIQeNo","6737 S Pulaski Rd, Chicago, IL 60629, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonalds",60646,"McDonald's",3.6,1.0,903.0,"OPERATIONAL","ChIJzfD310jJD4gR_bSWFdTICD4","6125 N Milwaukee Ave, Chicago, IL 60646, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonalds",60660,"McDonald's",3.5,1.0,1193.0,"OPERATIONAL","ChIJYQmulo_RD4gRUugaQAl3erk","5614 N Clark St, Chicago, IL 60660, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonalds",60653,"McDonald's",3.2,1.0,2105.0,"OPERATIONAL","ChIJH7o-0wssDogR29hQv5QzbvM","207 E 35th St, Chicago, IL 60653, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds #  17278",60666,"McDonald's",3.3,1.0,614.0,"OPERATIONAL","ChIJvU5WSJy2D4gRWYy72PIj55s","Concourse H/K Apex, Terminal 3, O'Hare, Chicago, IL 60666, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds #27672",60615,"McDonald's",3.1,1.0,1754.0,"OPERATIONAL","ChIJRWorjHEpDogRdmUhHyXjAqo","5200 S Lake Park Ave, Chicago, IL 60615, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"mcdonalds #29307",60647,"","","","","","","",""
"mcdonalds #335",60629,"McDonald's",3.5,1.0,2040.0,"OPERATIONAL","ChIJZwlRFtoxDogR9UfF3MpTyPs","5733 S Kedzie Ave, Chicago, IL 60629, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds #4655",60623,"McDonald's",3.7,1.0,2027.0,"OPERATIONAL","ChIJ4XCyCHEyDogR4l9zt47wMKs","2609 S Kedzie Ave, Chicago, IL 60623, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcdonalds #5471",60639,"McDonald's",3.8,1.0,2278.0,"OPERATIONAL","ChIJZ5nMCCfND4gR6LGjGvo10S4","4338 W North Ave, Chicago, IL 60639, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds 812",60620,"McDonald's",3.4,1.0,1559.0,"OPERATIONAL","ChIJ62puoDgvDogRstF8LJytsw0","7601 S Vincennes Ave, Chicago, IL 60620, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds restaurant",60602,"McDonald's",3.8,1.0,4568.0,"OPERATIONAL","ChIJ24q4qLMsDogRkwzJD2maZcw","600 N Clark St, Chicago, IL 60610, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds restaurant",60618,"McDonald's",3.8,1.0,1884.0,"OPERATIONAL","ChIJp4JuNr7ND4gRVBX3k1P9DX0","3615 W Irving Park Rd, Chicago, IL 60618, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds restaurant",60625,"McDonald's",3.7,1.0,1863.0,"OPERATIONAL","ChIJ_zyykQTSD4gRNW73IRpPJoE","4844 N Lincoln Ave, Chicago, IL 60625, United States","['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"mcdonalds restaurant",60645,"McDonald's",3.6,1.0,1231.0,"OPERATIONAL","ChIJS2J19NDRD4gRjtlNL_LGGR4","6900 N Western Ave, Chicago, IL 60645, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"mcdonalds restaurant # 14173",60610,"McDonald's",3.8,1.0,4568.0,"OPERATIONAL","ChIJ24q4qLMsDogRkwzJD2maZcw","600 N Clark St, Chicago, IL 60610, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"mcgee's tavern & grille",60614,"McGee's Tavern & Grille",4.0,1.0,600.0,"OPERATIONAL","ChIJYWHCihvTD4gR4GVwX4o-iCk","950 W Webster Ave, Chicago, IL 60614, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"me dee inc.",60625,"Me Dee Cafe",4.4,1.0,238.0,"OPERATIONAL","ChIJkQHn7BjSD4gRy5J1WpHSJ-M","4805 N Damen Ave, Chicago, IL 60625, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
