"dba_name","zip","matched_name","rating","price_level","user_ratings_total","business_status","place_id","address","types"
"tango sur",60613,"Tango Sur",4.5,2.0,3043.0,"OPERATIONAL","ChIJXZH2S0nSD4gRx2v8i7i5L34","3763 N Southport Ave, Chicago, IL 60613, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"tank noodle",60641,"Tank Kitchen & Bar",4.5,2.0,204.0,"OPERATIONAL","ChIJ7RLKw97ND4gRQeQTjwlKdAQ","4706 W Irving Park Rd, Chicago, IL 60641, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"tank noodle pho xe tang",60640,"Tank Noodle",4.2,1.0,2080.0,"OPERATIONAL","ChIJCy2O5irSD4gRDbbrcSjxMVs","4953-55 N Broadway, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"tano's pizzeria",60618,"Tano's Pizzeria",4.3,1.0,178.0,"CLOSED_PERMANENTLY","ChIJWyc4-ozND4gRYGmcEotDMis","3038 W Irving Park Rd, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"tanor kobob inc.",60623,"","","","","","","",""
"tanoshi sushi mikes",60640,"Tanoshii Andersonville",4.5,2.0,510.0,"OPERATIONAL","ChIJ5_FPg4_RD4gRYqCP-6QJtMQ","5547 N Clark St, Chicago, IL 60640, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"tanoshii",60640,"Tanoshii Andersonville",4.5,2.0,510.0,"OPERATIONAL","ChIJ5_FPg4_RD4gRYqCP-6QJtMQ","5547 N Clark St, Chicago, IL 60640, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"tanoshii sushi mike's",60661,"Tanoshii Andersonville",4.5,2.0,510.0,"OPERATIONAL","ChIJ5_FPg4_RD4gRYqCP-6QJtMQ","5547 N Clark St, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"tant llc",60644,"","","","","","","",""
"tant llc",60644,"","","","","","","",""
"tanta",60654,"Tanta Cocina Peruana",4.5,3.0,3175.0,"OPERATIONAL","ChIJdeoev7MsDogRZOJFBNqupKQ","118 W Grand Ave, Chicago, IL 60654, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"tanuki",60657,"Tanuki Sushi & Grill",4.5,2.0,582.0,"OPERATIONAL","ChIJ22do2qnTD4gRuZ0lT7yDtjE","3006 N Sheffield Ave, Chicago, IL 60657, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"tao chicago",60654,"TAO Chicago",4.3,4.0,3420.0,"OPERATIONAL","ChIJM5IN8rIsDogRCKW5W5TRy9E","632 N Dearborn St, Chicago, IL 60654, United States","['restaurant', 'night_club', 'bar', 'point_of_interest', 'food', 'establishment']"
"tao thong",60625,"TAO THONG l Thai.Japanese.Boba tea",4.3,2.0,132.0,"CLOSED_PERMANENTLY","ChIJ50g514PND4gRaSoBP3vC20s","4700 N Kimball Ave, Chicago, IL 60625, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"tapas valencia",60605,"Tapas Valencia",4.5,2.0,1407.0,"OPERATIONAL","ChIJSVVC6IUsDogR3J8NXdD2_J4","1530 S State St, Chicago, IL 60605, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"tapia's pizzeria inc",60645,"Tapia's Pizza on Howard",4.2,1.0,231.0,"OPERATIONAL","ChIJ9xPvyC3QD4gRnT25hkRY9Uk","2349 W Howard St, Chicago, IL 60645, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"tapicozza",60607,"Tapicozza West Loop",4.6,"",65.0,"OPERATIONAL","ChIJDR72CR8tDogR0yrbA77jWrg","1002 W Lake St, Chicago, IL 60607, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria  cd  hidalgo",60626,"Taqueria Ciudad Hidalgo",4.3,1.0,414.0,"OPERATIONAL","ChIJ_UtnRrTRD4gRvTq-gh-rkQY","7104 N Clark St, Chicago, IL 60626, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria  la zacatecana",60618,"Taqueria La Zacatecana",4.5,1.0,721.0,"OPERATIONAL","ChIJg5gXA4DND4gRbAxbYcqXqtg","3024 N California Ave, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria  mazamitla, inc.",60618,"Taqueria Mazamitla",4.5,1.0,716.0,"OPERATIONAL","ChIJvdAPzaHND4gRzc0X21mHCgs","3610 W Belmont Ave, Chicago, IL 60618, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria  ometepec guerrero inc.",60629,"taqueria ometepec guerrero",4.6,2.0,121.0,"OPERATIONAL","ChIJ2zP62a0xDogRjz8i7cJbjcA","4344 W 63rd St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria & tamales el buen gusto",60639,"Taqueria y Tamales el Buen Gusto",3.0,"",2.0,"OPERATIONAL","ChIJgROEitjLD4gRhUUaboyumSc","6012 W Fullerton Ave #60639-2411, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria 4 hermanos corp.,",60632,"Taquería 4 Hermanos",4.6,"",303.0,"OPERATIONAL","ChIJgyVnGiEuDogRVqqw7l2VJxg","2820 W 55th St, Chicago, IL 60632, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria amigo chino",60634,"Taqueria Amigo Chino",3.9,2.0,2425.0,"OPERATIONAL","ChIJZ57WGnLMD4gRug9s5tpLbOg","5601 W Irving Park Rd, Chicago, IL 60634, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria amigo chino 2",60630,"Taqueria Amigo Chino 2",2.8,2.0,53.0,"OPERATIONAL","ChIJtxzSKcTLD4gRKLpGFi2avtA","5959 W Lawrence Ave, Chicago, IL 60630, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria atotonilco",60629,"Taquerías Atotonilco",4.1,1.0,1308.0,"OPERATIONAL","ChIJ4dPEytsxDogRcnLLTLEBWcg","5656 S Kedzie Ave, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria atotonilco #1",60623,"Taquerías Atotonilco - Little Village",4.3,2.0,3806.0,"OPERATIONAL","ChIJuZg8ZUQyDogRRqXklFq94lE","3916 W 26th St, Chicago, IL 60623, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria atotonilco #2",60609,"Atotonilco Taqueria",4.0,2.0,1158.0,"OPERATIONAL","ChIJI06BknouDogRQr2wQVBqnJM","1649 W 47th St, Chicago, IL 60609, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria avandas jalisco, inc.",60639,"","","","","","","",""
"taqueria cd hidalgo",60626,"Taqueria Ciudad Hidalgo",4.3,1.0,414.0,"OPERATIONAL","ChIJ_UtnRrTRD4gRvTq-gh-rkQY","7104 N Clark St, Chicago, IL 60626, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria chingon llc",60647,"Taqueria Chingon",4.4,1.0,663.0,"CLOSED_PERMANENTLY","ChIJGwCLytbTD4gR-CelQwGPBvU","2234 N Western Ave, Chicago, IL 60647, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria coral, inc.",60623,"Taqueria Coral",3.8,"",32.0,"OPERATIONAL","ChIJNxXCKa8zDogRSEsN5erDFec","4126 W 26th St, Chicago, IL 60623, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria diamante",60640,"Taqueria Diamante",4.7,1.0,332.0,"OPERATIONAL","ChIJN2BF4I_RD4gRUNJDKbo-Hlw","4431 N Broadway, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria diversey",60639,"Taqueria Diversey",4.1,1.0,403.0,"OPERATIONAL","ChIJsx1JsIXMD4gRXcUSRFhyZk4","5649 W Diversey Ave, Chicago, IL 60639, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria don chilo",60628,"Taqueria Don Chilo Restaurant",4.0,1.0,309.0,"CLOSED_TEMPORARILY","ChIJFyjua7QlDogRA3CnJ4InLW8","10643 S Halsted St, Chicago, IL 60628, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el 5 de mayo",60618,"Taqueria 5 De Mayo",4.5,1.0,352.0,"OPERATIONAL","ChIJv2Nedg7SD4gRq25AFantVLY","2415 W Montrose Ave, Chicago, IL 60618, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria el aguila real 2, inc.",60618,"TAQUERIA EL AGUILA REAL",4.1,1.0,221.0,"OPERATIONAL","ChIJDTVJ_u3ND4gR7ejiBTAJwYI","3152 W Montrose Ave, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el aguila real, inc",60618,"TAQUERIA EL AGUILA REAL",4.1,1.0,221.0,"OPERATIONAL","ChIJDTVJ_u3ND4gR7ejiBTAJwYI","3152 W Montrose Ave, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el arco #3 el pollo feliz, inc.",60629,"El Campestre",4.2,1.0,329.0,"OPERATIONAL","ChIJNTuu6EUwDogRTYC8PpsSx7c","6920 S Pulaski Rd, Chicago, IL 60629, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria el asadero #1",60618,"Taqueria El Asadero",4.5,1.0,1846.0,"OPERATIONAL","ChIJxx7HZRHSD4gRwP6Re4Wa9Fc","2213 W Montrose Ave, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el bosque",60623,"Taqueria El Bosque",4.6,"",34.0,"OPERATIONAL","ChIJux7iK0czDogR3cDkviuthd4","3652 W Lawrence Ave, Chicago, IL 60625, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria el bosque",60625,"Taqueria El Bosque",4.6,"",34.0,"OPERATIONAL","ChIJux7iK0czDogR3cDkviuthd4","3652 W Lawrence Ave, Chicago, IL 60625, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el charo de san francisco",60617,"El Charro de San Francisco Mexican Restaurant",4.0,2.0,585.0,"OPERATIONAL","ChIJUyveJXrYEYgRzXVzZz8P-94","3655 E 106th St, Chicago, IL 60617, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el charro",60626,"Taquería El Charro I",4.4,1.0,578.0,"OPERATIONAL","ChIJd3lgJbrRD4gRKNIwJxkptVY","6661 N Clark St, Chicago, IL 60626, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el chorrito",60626,"Taqueria El Chorrito",4.2,1.0,336.0,"OPERATIONAL","ChIJPS77T7zRD4gR1K_EVg-44vM","6404 N Clark St, Chicago, IL 60626, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el costeno inc.",60608,"El Costeño",4.8,2.0,132.0,"OPERATIONAL","ChIJkbWjKAItDogRVz8yqThU7zw","2007 S Damen Ave, Chicago, IL 60608, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el dorado",60625,"Taqueria El Dorado",4.2,1.0,199.0,"OPERATIONAL","ChIJmYibGeXND4gR7VFs8DnaBE8","3246 W Lawrence Ave, Chicago, IL 60625, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria el dorado",60626,"Taqueria El Dorado",3.9,2.0,37.0,"OPERATIONAL","ChIJgVxv3LbRD4gRGI86hWbDp5w","6952 N Clark St, Chicago, IL 60626, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el heredero ii",60647,"Taqueria El Heredero II",4.6,1.0,711.0,"OPERATIONAL","ChIJAw7iF2jND4gR_7zG2Cn40DM","3619 W North Ave, Chicago, IL 60647, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria el heredero ii llc",60647,"Taqueria El Heredero II",4.6,1.0,711.0,"OPERATIONAL","ChIJAw7iF2jND4gR_7zG2Cn40DM","3619 W North Ave, Chicago, IL 60647, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria el heredero inc.",60647,"Taqueria El Heredero II",4.6,1.0,711.0,"OPERATIONAL","ChIJAw7iF2jND4gR_7zG2Cn40DM","3619 W North Ave, Chicago, IL 60647, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el herradero",60629,"Taqueria El Herradero",4.4,1.0,184.0,"OPERATIONAL","ChIJjR_CT08wDogRoHJ0MjbQ39M","6828 S Pulaski Rd, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el jefe loco co.",60651,"Taqueria Jefe Loco",4.4,"",34.0,"OPERATIONAL","ChIJK1TYiiwzDogRPWYfyhj9TC0","4646 W Chicago Ave, Chicago, IL 60651, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el kacheton",60639,"Taqueria El Kacheton Chicago",4.7,1.0,220.0,"OPERATIONAL","ChIJobLjLO3MD4gRSqP-baEdwmc","2446 N Laramie Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el malecon",60618,"Taquería el Malecón",4.1,"",199.0,"OPERATIONAL","ChIJ49oj9IrND4gRbMLoLtoIGfE","2817 W Irving Park Rd, Chicago, IL 60618, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el molino corporation",60623,"El Molino Restaurant",4.0,1.0,558.0,"OPERATIONAL","ChIJv8cVlzgyDogR5PE0yoF29K4","3945 W 31st St, Chicago, IL 60623, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el palmar",60613,"El Palmar",4.2,1.0,874.0,"OPERATIONAL","ChIJ2_qYmrXTD4gRRdZtwkT7ysw","1008 W Irving Park Rd, Chicago, IL 60613, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el pastor",60629,"Taquería El Pastor",4.2,1.0,2051.0,"OPERATIONAL","ChIJeaLHN6sxDogRaJWGQSoxwpM","4418 W 63rd St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el potosi,inc.",60618,"El Potosi",4.6,1.0,301.0,"OPERATIONAL","ChIJ-_321JDND4gRs9nfyzygh04","3710 N Elston Ave, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el potosi,inc.",60618,"El Potosi",4.6,1.0,301,"OPERATIONAL","ChIJ-_321JDND4gRs9nfyzygh04","3710 N Elston Ave, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el ranchito",60618,"El Ranchito Restaurant",3.8,2.0,1809,"OPERATIONAL","ChIJVwk3F3TND4gRa9v8tpap5pM","2829 N Milwaukee Ave, Chicago, IL 60618, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria el rey del taco fashion 1676 inc",60612,"Su Taqueria El Rey Del Taco",4.4,1.0,828,"OPERATIONAL","ChIJ3Ve13DwtDogRx_sFONNEmFE","1676 W Ogden Ave, Chicago, IL 60612, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el sauz",60609,"El Sauz Taqueria",4.1,2.0,412,"OPERATIONAL","ChIJ8c70s3wvDogRCvaOW3Uqwqc","2000 W 51st St, Chicago, IL 60609, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria el tapatio",60639,"Taqueria El Tapatio",4.5,1.0,679,"OPERATIONAL","ChIJ78pq9RzND4gRsOrIYkuNEwA","4238 W Fullerton Ave, Chicago, IL 60639, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria el taquin",60633,"Taqueria El Taquin",4.4,1.0,349,"OPERATIONAL","ChIJqQdFlKwgDogRJ5a8nlv2Wks","13307 S Brandon Ave, Chicago, IL 60633, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria express",60610,"Taqueria Express - Mr. Gyros",4.6,1.0,171,"OPERATIONAL","ChIJg0s9fJXTD4gRyq9uF8pRUW0","1232 N La Salle Dr STE. 1, Chicago, IL 60610, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria gomez",60623,"Taqueria Gomez",4.3,1.0,226,"OPERATIONAL","ChIJjd38NxUyDogRDGHzMzYE7Xc","3635 W 31st St, Chicago, IL 60623, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria huandacreo",60632,"Taqueria Huandacareo",4.0,"",85,"OPERATIONAL","ChIJEzLMvtwxDogRcVmHDapqkRQ","3308 W 55th St, Chicago, IL 60632, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria huentitan",60639,"Birria Huentitan Restaurant",4.3,1.0,1982,"OPERATIONAL","ChIJXaK51STND4gRrF8eEmMnH0k","4019 W North Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria iztatl",60639,"Iztatl Cocina Mexicana",4.6,1.0,165,"OPERATIONAL","ChIJkUaWUPjND4gRatPI9uRzp_Y","4808 N Milwaukee Ave, Chicago, IL 60630, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria jamay",60632,"Taquería Jamay Jal",4.4,1.0,353,"OPERATIONAL","ChIJu8gVRBcuDogRaHtSX4g5TY0","2500 W 51st St, Chicago, IL 60632, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria kairos",60638,"Restaurant Kairos",4.3,1.0,421,"OPERATIONAL","ChIJm0t7tBIxDogRt920DUkjCvc","5526 S Archer Ave, Chicago, IL 60638, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria l' patron",60647,"Taqueria L' Patron",3.9,"",132,"OPERATIONAL","ChIJizsS2FbTD4gRcjuG-exlfEA","2032 N Damen Ave, Chicago, IL 60647, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria la bodeguita inc",60632,"La Bodeguita",4.3,"",28,"OPERATIONAL","ChIJzTJafwYzDogRR0Rw7S421e0","2959 W Pershing Rd, Chicago, IL 60632, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria la chiquita",60623,"Taqueria La Chiquita",3.8,1.0,35,"OPERATIONAL","ChIJqxRhEDUzDogRp3B8x81reKo","2637 S Pulaski Rd Unit B, Chicago, IL 60623, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria la ciudad",60609,"Taquería Ciudad",3.9,"",33,"OPERATIONAL","ChIJ1Zx_QGQuDogRe9QJ_ZFvcZM","5005 S Ashland Ave, Chicago, IL 60609, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria la esmeralda",60659,"Taquería la esmeralda inc",4.4,1.0,89,"OPERATIONAL","ChIJb8BBxEbRD4gRdr_wpYo2H3c","6310 N Western Ave, Chicago, IL 60659, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria la esquinita",60707,"La Esquinita Taqueria",4.5,1.0,308,"OPERATIONAL","ChIJFShYgRPLD4gR5PJ5UuVnbfo","6924 W Grand Ave, Chicago, IL 60707, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria la fogata",60618,"Taqueria La Fogata",4.4,1.0,277,"OPERATIONAL","ChIJW0GkGsbND4gRiF8Rc9TAFCI","3930 W Montrose Ave, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria la hacienda, inc.",60629,"Taqueria La Hacienda",4.2,1.0,295,"OPERATIONAL","ChIJTeW6Dc8xDogRsnsPpEMuYNQ","3452 W 59th St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria la haciendita, inc.",60629,"Taqueria La Hacienda",4.2,1.0,295,"OPERATIONAL","ChIJTeW6Dc8xDogRsnsPpEMuYNQ","3452 W 59th St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria la herencia",60629,"Taqueria La Herencia",4.9,2.0,44,"OPERATIONAL","ChIJf8hGLQAxDogRWVXILBA1lnU","6828 S Pulaski Rd, Chicago, IL 60629, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria la mexicana",60609,"La Mexicana Taqueria",3.8,1.0,581,"OPERATIONAL","ChIJkQX3IzosDogRwOTNXYMOca8","815 W 35th St, Chicago, IL 60609, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria la morena",60651,"Taqueria La Morena",4.7,"",28,"OPERATIONAL","ChIJT5GGQjfND4gRCUQjkqDuuIA","4530 W Augusta Blvd, Chicago, IL 60651, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria la oaxaquena",60641,"La Oaxaquena",4.3,2.0,14,"OPERATIONAL","ChIJUb7gXgDND4gRET7ZDogy7cY","3382 N Milwaukee Ave, Chicago, IL 60641, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria la oaxaquena",60641,"La Oaxaquena",4.3,2.0,14,"OPERATIONAL","ChIJUb7gXgDND4gRET7ZDogy7cY","3382 N Milwaukee Ave, Chicago, IL 60641, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria la paz",60639,"Taqueria La Paz",4.4,1.0,626,"OPERATIONAL","ChIJW6Z6L8DMD4gRam4XP6jmhWc","5052 W Armitage Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria la placita",60609,"Taqueria la placita #2",4.8,2.0,23,"OPERATIONAL","ChIJn2e--M0tDogRpZ7lPTleexo","1856 W 35th St, Chicago, IL 60609, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los comales #1 inc",60623,"Taqueria Los Comales / Little Village",3.8,1.0,2617,"OPERATIONAL","ChIJh4UdEXEyDogRy_WLY_Bdlpk","3141 W 26th St, Chicago, IL 60623, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los comales #11",60647,"Taqueria Los Comales Logan Square",3.8,1.0,848,"OPERATIONAL","ChIJ3b--t57SD4gRPhcckb2w6wg","2148 N Milwaukee Ave, Chicago, IL 60647, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los comales #17, inc.",60632,"Taqueria Los Comales",3.7,1.0,1144,"OPERATIONAL","ChIJ75-mV7ExDogRep-CrQNz6hc","6035 S Pulaski Rd, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los compadres",60609,"Taqueria los compadres",4.6,"",38,"OPERATIONAL","ChIJE9QRUzkvDogRCuy6mWn7H4o","4304 S Western Ave, Chicago, IL 60609, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los cunados",60623,"Taqueria Los Cuñados",4.4,1.0,398,"OPERATIONAL","ChIJN2AeuWgyDogRDd7WmqS8AZo","3518 W 25th St, Chicago, IL 60623, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los flacos",60625,"Taqueria Los Flacos",4.4,1.0,507,"OPERATIONAL","ChIJqWB-ENvND4gRbQMNWbN-M5Y","3818 W Lawrence Ave, Chicago, IL 60625, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los gallos 2 inc",60632,"Taqueria Los Gallos #2",4.0,2.0,691,"OPERATIONAL","ChIJIYija_8xDogRKUVqIZN59_s","4252 S Archer Ave, Chicago, IL 60632, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria los gallos 3 inc.",60638,"Taqueria Los Gallos #3",3.7,2.0,520,"OPERATIONAL","ChIJXzvsWDMxDogRsOwi1KwL-fg","6222 S Archer Ave, Chicago, IL 60638, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los gallos inc",60623,"Taqueria Los Gallos",4.2,2.0,1417,"OPERATIONAL","ChIJ43gL504yDogRQz7nqyasRR0","4211 W 26th St, Chicago, IL 60623, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los molcajetes",60639,"TAQUERIA LOS MOLCAJETES",4.5,"",96,"OPERATIONAL","ChIJ2cYXb4rND4gRd0MCrDCHUqw","5344 W Fullerton Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los molcajetes inc",60639,"TAQUERIA LOS MOLCAJETES",4.5,"",96,"OPERATIONAL","ChIJ2cYXb4rND4gRd0MCrDCHUqw","5344 W Fullerton Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria los portales",60626,"Los Portales Mexican Restaurant",4.1,1.0,204,"OPERATIONAL","ChIJ3xPRSa7RD4gRdgU0FMPiNI4","1418 W Morse Ave, Chicago, IL 60626, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria maravatio",60629,"Taqueria Maravatio",4.2,2.0,1640,"OPERATIONAL","ChIJNVp7hS8uDogR9jkRaRykJuo","2621 W 59th St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria maravatio",60629,"Taqueria Maravatio",4.2,2.0,1640,"OPERATIONAL","ChIJNVp7hS8uDogR9jkRaRykJuo","2621 W 59th St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria maravatio inc.",60629,"Taqueria Maravatio",4.2,2.0,1640,"OPERATIONAL","ChIJNVp7hS8uDogR9jkRaRykJuo","2621 W 59th St, Chicago, IL 60629, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"taqueria mexicana",60661,"Taqueria Mexicana",4.6,"",70,"OPERATIONAL","ChIJq-To4u4tDogRB8sBtuayfaI","605 W Lake St, Chicago, IL 60661, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria mi barrio es tepito",60629,"Taqueria Mi Barrio Es Tepito",4.6,"",188,"OPERATIONAL","ChIJYYLzEtIvDogRwCR-YOhIfkg","2645 W 63rd St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria mi linda hacienda inc.",60639,"Mi Linda Hacienda",4.4,2.0,558,"OPERATIONAL","ChIJ-2i5ASDND4gRoNbM8qgEUi8","4406 W Armitage Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria mi lindo maravatio, inc.",60629,"Mi Lindo Maravatio Mexican Restaurant",4.0,2.0,271,"OPERATIONAL","ChIJn4J6PHMxDogRuRySkjkjp_M","3314 W 63rd St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria mi pueblo",60609,"Taqueria Mi Pueblo",4.4,2.0,211,"OPERATIONAL","ChIJRx_TgsAvDogRJjpEo7lUKeQ","2459 W 51st St, Chicago, IL 60632, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria mi pueblo",60632,"Taqueria Mi Pueblo",4.4,2.0,211,"OPERATIONAL","ChIJRx_TgsAvDogRJjpEo7lUKeQ","2459 W 51st St, Chicago, IL 60632, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"taqueria mi barrio es tepito",60629,"Taqueria Mi Barrio Es Tepito",4.6,"",188.0,"OPERATIONAL","ChIJYYLzEtIvDogRwCR-YOhIfkg","2645 W 63rd St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
